feature,importance
mean_perimeter worst_area,0.0
mean_perimeter worst_perimeter,0.0
mean_perimeter worst_radius,0.0
mean_perimeter concave_points_error,0.0
mean_perimeter concavity_error,0.0
mean_perimeter compactness_error,0.0
mean_perimeter smoothness_error,0.0
mean_perimeter area_error,0.0
mean_perimeter perimeter_error,0.0
mean_area texture_error,0.0
mean_area concavity_error,0.0
mean_area fractal_dimension_error,0.0
mean_smoothness texture_error,0.0
mean_smoothness worst_concavity,0.0
mean_smoothness worst_compactness,0.0
mean_smoothness worst_perimeter,0.0
mean_smoothness fractal_dimension_error,0.0
mean_smoothness symmetry_error,0.0
mean_smoothness concave_points_error,0.0
mean_smoothness concavity_error,0.0
mean_smoothness perimeter_error,0.0
mean_smoothness mean_fractal_dimension,0.0
mean_area worst_radius,0.0
mean_smoothness mean_concavity,0.0
mean_area worst_symmetry,0.0
mean_area worst_concave_points,0.0
mean_area worst_concavity,0.0
mean_area worst_compactness,0.0
mean_area worst_smoothness,0.0
mean_area worst_area,0.0
mean_area worst_perimeter,0.0
mean_perimeter texture_error,0.0
mean_perimeter radius_error,0.0
mean_perimeter mean_fractal_dimension,0.0
mean_radius^2,0.0
mean_radius concavity_error,0.0
mean_radius texture_error,0.0
mean_radius mean_fractal_dimension,0.0
mean_radius mean_concave_points,0.0
mean_radius mean_concavity,0.0
mean_radius mean_compactness,0.0
mean_radius mean_smoothness,0.0
mean_radius mean_perimeter,0.0
worst_area,0.0
mean_radius worst_radius,0.0
worst_perimeter,0.0
worst_radius,0.0
concave_points_error,0.0
concavity_error,0.0
smoothness_error,0.0
texture_error,0.0
mean_fractal_dimension,0.0
mean_concavity,0.0
mean_radius fractal_dimension_error,0.0
mean_radius worst_perimeter,0.0
mean_perimeter mean_symmetry,0.0
mean_texture concavity_error,0.0
mean_perimeter mean_concave_points,0.0
mean_perimeter mean_concavity,0.0
mean_perimeter mean_smoothness,0.0
mean_perimeter mean_area,0.0
mean_perimeter^2,0.0
mean_texture worst_fractal_dimension,0.0
mean_texture worst_perimeter,0.0
mean_texture concave_points_error,0.0
mean_texture mean_concavity,0.0
mean_radius worst_area,0.0
mean_texture mean_compactness,0.0
mean_texture mean_perimeter,0.0
mean_texture^2,0.0
mean_radius worst_symmetry,0.0
mean_radius worst_concave_points,0.0
mean_radius worst_concavity,0.0
mean_radius worst_compactness,0.0
mean_radius worst_smoothness,0.0
mean_compactness^2,0.0
mean_compactness mean_concavity,0.0
mean_compactness mean_concave_points,0.0
mean_symmetry worst_compactness,0.0
mean_fractal_dimension smoothness_error,0.0
mean_fractal_dimension area_error,0.0
mean_fractal_dimension perimeter_error,0.0
mean_fractal_dimension texture_error,0.0
mean_fractal_dimension radius_error,0.0
mean_symmetry worst_fractal_dimension,0.0
mean_symmetry worst_symmetry,0.0
mean_symmetry worst_concavity,0.0
mean_symmetry worst_perimeter,0.0
mean_fractal_dimension worst_radius,0.0
mean_symmetry worst_texture,0.0
mean_symmetry fractal_dimension_error,0.0
mean_symmetry concave_points_error,0.0
mean_symmetry concavity_error,0.0
mean_symmetry smoothness_error,0.0
mean_symmetry perimeter_error,0.0
mean_symmetry texture_error,0.0
mean_symmetry radius_error,0.0
mean_fractal_dimension concave_points_error,0.0
mean_fractal_dimension worst_perimeter,0.0
mean_concave_points worst_fractal_dimension,0.0
radius_error fractal_dimension_error,0.0
texture_error concave_points_error,0.0
texture_error concavity_error,0.0
texture_error^2,0.0
radius_error worst_concave_points,0.0
radius_error worst_concavity,0.0
radius_error worst_compactness,0.0
radius_error worst_perimeter,0.0
radius_error worst_radius,0.0
radius_error concave_points_error,0.0
mean_fractal_dimension worst_area,0.0
radius_error concavity_error,0.0
radius_error area_error,0.0
radius_error perimeter_error,0.0
radius_error texture_error,0.0
mean_fractal_dimension worst_concave_points,0.0
mean_fractal_dimension worst_concavity,0.0
